Date,Close/Last,Volume,Open,High,Low,Time_index,Close/Last_Procter,Volume_Procter,Open_Procter,High_Procter,Low_Procter,Close/Last_3M,Volume_3M,Open_3M,High_3M,Low_3M,Close/Last_Merck,Volume_Merck,Open_Merck,High_Merck,Low_Merck,Close/Last_IBM,Volume_IBM,Open_IBM,High_IBM,Low_IBM,Close/Last_Amex,Volume_Amex,Open_Amex,High_Amex,Low_Amex,Close/Last_McDonalds,Volume_McDonalds,Open_McDonalds,High_McDonalds,Low_McDonalds,Close/Last_Coca,Volume_Coca,Open_Coca,High_Coca,Low_Coca,Close/Last_Boeing,Volume_Boeing,Open_Boeing,High_Boeing,Low_Boeing,Close/Last_JPMorgan,Volume_JPMorgan,Open_JPMorgan,High_JPMorgan,Low_JPMorgan,Close/Last_Dow,Volume_Dow,Open_Dow,High_Dow,Low_Dow,Close/Last_Disney,Volume_Disney,Open_Disney,High_Disney,Low_Disney,Close/Last_Caterpillar,Volume_Caterpillar,Open_Caterpillar,High_Caterpillar,Low_Caterpillar,Close/Last_Walmart,Volume_Walmart,Open_Walmart,High_Walmart,Low_Walmart,Close/Last_JNJ,Volume_JNJ,Open_JNJ,High_JNJ,Low_JNJ,Close/Last_Microsoft,Volume_Microsoft,Open_Microsoft,High_Microsoft,Low_Microsoft,Close/Last_Intel,Volume_Intel,Open_Intel,High_Intel,Low_Intel,Close/Last_HomeDepot,Volume_HomeDepot,Open_HomeDepot,High_HomeDepot,Low_HomeDepot,Close/Last_Verizon,Volume_Verizon,Open_Verizon,High_Verizon,Low_Verizon,Close/Last_Chevron,Volume_Chevron,Open_Chevron,High_Chevron,Low_Chevron,Close/Last_Travelers,Volume_Travelers,Open_Travelers,High_Travelers,Low_Travelers,Close/Last_Cisco,Volume_Cisco,Open_Cisco,High_Cisco,Low_Cisco,Close/Last_UnitedHealth,Volume_UnitedHealth,Open_UnitedHealth,High_UnitedHealth,Low_UnitedHealth,Close/Last_Visa,Volume_Visa,Open_Visa,High_Visa,Low_Visa,Close/Last_Nike,Volume_Nike,Open_Nike,High_Nike,Low_Nike,Close/Last_Apple,Volume_Apple,Open_Apple,High_Apple,Low_Apple,Close/Last_Goldman,Volume_Goldman,Open_Goldman,High_Goldman,Low_Goldman,Close/Last_Salesforce,Volume_Salesforce,Open_Salesforce,High_Salesforce,Low_Salesforce,Close/Last_Honeywell,Volume_Honeywell,Open_Honeywell,High_Honeywell,Low_Honeywell,Close/Last_Amgen,Volume_Amgen,Open_Amgen,High_Amgen,Low_Amgen,Close/Last_Amazon,Volume_Amazon,Open_Amazon,High_Amazon,Low_Amazon,Close/Last_Exxon,Volume_Exxon,Open_Exxon,High_Exxon,Low_Exxon,Close/Last_Pfizer,Volume_Pfizer,Open_Pfizer,High_Pfizer,Low_Pfizer,Close/Last_Raytheon,Volume_Raytheon,Open_Raytheon,High_Raytheon,Low_Raytheon,Close/Last_Walgreens,Volume_Walgreens,Open_Walgreens,High_Walgreens,Low_Walgreens
2023-08-02,35282.52,,35551.92,35551.92,35226.26,1056,156.59,5637323,155.97,157.73,155.97,93.4878,3187993,93.9943,94.3377,92.844,105.7,10875380,106.03,108.14,104.88,144.17,4959381,142.78,144.3,142.31,166.75,2236917,167.28,167.75,166.045,289.62,2390094,290.26,293.45,289.38,61.96,11061080,61.56,62.585,61.56,231.38,5332961,234.985,236.68,230.69,155.4,8303708,155.56,155.69,153.94,54.7,4499120,55.06,55.49,54.67,86.3,15162660,88.26,88.33,86.26,287.57,6290294,287.75,293.88,286.09,53.0733,12661981,52.8433,53.4767,52.8433,169.91,14599260,168.85,171.24,168.85,327.5,27761260,333.63,333.63,326.3551,34.39,39051970,35.15,35.18,34.281,328.5,2753888,330.03,332.53,327.92,33.32,20481590,33.47,33.7,33.22,159.73,7071269,161.17,161.22,158.06,171.1,1376448,171.95,172.69,170.31,52.58,17694350,52.38,53.11,52.32,504.8,3221607,509.69,510.47,502.99,237.56,4868402,238.63,238.79,236.79,107.51,6213581,108.28,108.515,107.45,192.58,50389330,195.04,195.18,191.8507,351.1,2107550,354.99,354.99,348.87,220.5,5129661.0,221.98,222.85,218.795,192.9,2997973.0,193.9,195.3,192.4,230.41,2593645.0,232.72,233.03,228.7,,,,,,,,,,,,,,,,,,,,,30.67,9525910.0,29.34,30.78,29.15
2023-08-03,35215.89,,35194.56,35348.2,35122.32,1057,157.0,5792784,156.76,157.7,156.21,92.0114,2822708,93.1359,93.4278,91.7839,105.73,6039386,105.08,105.78,104.874,144.45,3952640,143.78,145.22,143.3116,166.41,1710129,165.84,166.66,165.03,291.02,1910814,288.8,291.27,288.6486,61.64,8039062,61.87,62.12,61.525,231.36,3285836,231.0,233.577,230.4,156.35,6087542,155.0,156.92,154.35,54.9,4630375,54.36,55.73,54.36,85.49,14194140,85.82,86.46,85.45,281.45,4745711,285.54,287.94,281.05,53.0867,13204036,53.0067,53.166,52.8383,170.64,17425230,169.95,171.32,169.67,326.66,18360350,326.0,329.88,325.95,34.87,24864380,34.29,35.03,34.13,329.85,2452330,327.68,332.1,327.64,33.06,20469770,33.05,33.25,32.73,159.67,6682224,159.91,161.7,158.855,169.4,1663945,171.13,171.59,169.31,53.15,15193560,52.49,53.27,52.24,504.86,2443050,502.89,506.0,501.04,238.76,5034095,236.0,239.05,235.245,108.64,5085760,107.0,109.085,106.645,191.17,62243280,191.57,192.37,190.69,353.16,1840492,349.99,355.2099,348.62,215.56,5517079.0,216.2,218.21,214.6,190.51,2509410.0,192.78,192.9,190.46,230.7,2322976.0,230.79,231.099,228.21,,,,,,,,,,,,,,,,,,,,,30.31,6351672.0,30.72,30.79,30.01
2023-08-04,35065.62,,35230.13,35506.88,35033.76,1058,155.28,4785929,157.425,157.73,155.15,90.5693,2916182,92.329,92.6895,90.1916,105.0,6701060,105.64,106.42,104.51,144.24,4223204,145.09,146.09,143.99,165.41,2256250,166.53,168.1,165.06,287.02,2520494,292.41,292.82,286.7605,60.71,9359298,61.68,61.89,60.62,231.36,3500705,232.29,234.91,230.08,156.02,6209397,156.4,157.8,155.695,54.51,3626313,54.96,55.45,54.445,86.3,11533910,85.94,87.108,85.45,276.44,3888182,283.2,283.5,275.36,52.78,14263099,53.2533,53.4167,52.6533,169.04,23415050,170.34,172.68,167.89,327.78,23741480,331.88,335.14,327.24,35.14,26674900,34.48,35.56,34.48,326.43,3591635,328.16,329.5199,325.33,32.62,24583960,33.0,33.03,32.53,159.31,10185370,160.66,163.02,159.04,168.65,1740803,169.13,171.145,167.99,52.63,12266940,52.88,53.32,52.54,502.73,2411227,510.0,510.895,501.75,238.99,5169670,238.0,241.91,237.84,108.81,5621400,108.71,110.31,108.24,181.99,115956800,185.52,187.38,181.92,353.22,1725271,353.34,358.73,352.51,214.59,4800357.0,216.41,217.25,213.07,189.21,2408676.0,191.26,191.82,188.81,243.28,5181343.0,237.91,246.42,237.0,,,,,,,,,,,,,,,,,,,,,29.86,6491258.0,30.38,30.6,29.81
2023-08-07,35473.13,,35125.6,35497.38,35125.6,1059,156.92,4107366,155.67,157.15,155.49,90.3289,2509440,90.9899,91.4661,90.0371,106.09,8259212,105.29,106.28,104.42,146.18,3438654,145.0,146.5,144.93,166.96,2027204,166.85,167.33,166.14,291.4,2176903,287.88,291.4,287.8645,61.19,6982647,60.79,61.329,60.74,238.25,6068011,232.74,238.98,232.74,156.76,7251832,156.6,157.7,156.6,55.52,3263527,54.87,55.82,54.84,86.83,10818370,86.66,87.23,85.99,281.65,2438200,277.12,281.96,275.89,53.4967,14269615,53.1667,53.7367,53.0367,173.1,17736440,169.49,173.34,169.36,330.11,17741530,328.37,331.11,327.52,35.23,22486870,35.41,35.55,34.75,329.17,2111166,327.21,329.405,326.5883,32.53,24314030,32.65,32.83,32.18,159.89,13927390,161.01,161.38,159.08,170.12,1112731,170.09,171.66,169.56,53.01,11327900,52.97,53.065,52.682,510.74,2430910,505.74,513.6,504.6456,241.51,5649780,239.22,242.18,239.21,110.48,4887311,109.87,110.9399,109.1844,178.85,97576070,182.13,183.13,177.35,355.56,1260463,355.4,357.67,353.92,216.06,3615192.0,215.31,216.8909,214.37,189.6,2842650.0,190.11,190.665,188.6,252.94,4076772.0,244.25,253.82,243.455,,,,,,,,,,,,,,,,,,,,,29.88,4835501.0,29.9,30.15,29.8
2023-08-08,35314.49,,35345.4,35346.64,35007.41,1060,157.09,4625619,157.28,157.63,156.5309,89.3761,2912541,89.5392,89.6165,88.0284,106.41,10152160,105.69,107.19,105.69,145.91,4654582,145.7,146.15,144.11,165.87,2102997,164.9,165.99,163.585,289.58,1948498,291.05,291.599,288.54,60.92,7956064,61.19,61.35,60.62,238.04,5149186,236.52,240.73,236.0,155.88,8623379,154.32,155.98,152.59,55.01,3607409,54.72,55.12,54.26,88.13,16767890,86.5,88.33,86.1,282.89,2519489,278.0,283.95,274.78,53.55,11018116,53.6633,53.8733,53.17,173.18,27378700,172.99,173.55,171.39,326.05,22327570,326.96,328.75,323.0,35.02,34753600,34.67,35.1,33.86,327.81,3272766,326.58,328.525,323.39,32.57,22178900,32.45,32.81,32.43,159.65,6451267,157.94,159.79,156.22,167.88,1130327,169.08,169.08,166.94,53.06,12224770,52.66,53.13,52.355,505.86,2422671,503.0,508.165,500.02,239.29,5080585,240.42,241.36,237.39,109.69,5851909,109.63,109.89,107.35,179.8,67823000,179.69,180.27,177.58,348.26,1917387,351.7,352.0,342.03,211.58,4843817.0,213.55,214.19,211.14,187.65,3261703.0,188.6,188.6,186.57,260.8,5321613.0,257.52,263.79,256.5,,,,,,,,,,,,,,,,,,,,,29.53,8043571.0,29.8,29.84,29.11
2023-08-09,35123.36,,35324.28,35370.89,35058.73,1061,156.89,4293200,157.31,158.09,156.77,89.0242,2145106,89.1873,89.8654,88.7667,106.1,6479562,106.27,106.79,105.79,142.49,4073038,144.94,144.94,142.3,163.82,2445231,165.94,166.29,163.5,288.23,1895857,289.0,289.72,287.88,61.06,7904067,60.91,61.63,60.75,237.86,4044412,238.54,241.24,236.4061,153.79,6277813,155.32,155.52,153.47,55.54,4619654,55.42,56.035,54.86,87.49,32517920,89.2,89.56,87.04,284.53,3088597,284.66,287.12,283.88,53.6367,13209616,53.6367,54.0333,53.57,173.07,42974370,173.0,174.25,172.05,322.23,22373270,326.47,327.11,321.0499,34.28,28720160,35.0,35.0999,34.23,328.21,2698894,327.35,330.92,326.7601,32.71,20798520,32.51,32.83,32.34,159.86,10531480,160.86,161.44,159.31,167.29,1281620,167.43,168.8,166.62,52.99,18765520,52.9,53.45,52.66,502.11,1917137,504.0,505.7319,500.88,239.76,4055027,240.5,241.97,239.49,109.69,4328573,109.79,110.02,108.3,178.19,60378490,180.87,180.93,177.01,342.69,1326159,346.82,348.455,342.49,205.86,7847512.0,211.65,211.66,204.91,189.24,3224678.0,187.05,190.27,187.0,259.32,2428126.0,259.92,263.77,259.12,,,,,,,,,,,,,,,,,,,,,29.26,6459868.0,29.47,29.85,29.23
2023-08-10,35176.15,,35231.54,35578.58,35107.6,1062,156.11,4307834,157.17,158.38,155.8,89.1873,2202326,89.3332,90.8612,88.7323,105.57,6525745,106.21,107.04,105.42,143.25,4735763,143.04,144.58,142.69,163.54,2556028,164.71,166.5,162.72,287.6,2436537,288.81,290.37,286.78,60.92,7870314,61.35,61.73,60.79,238.26,3710810,238.45,241.58,237.04,153.56,5995076,154.38,155.44,153.09,55.98,5146998,55.9,56.23,55.62,91.76,56716750,89.97,92.53,87.75,283.82,2647229,284.49,287.66,281.19,53.42,15169490,53.5967,53.9167,53.3433,172.17,48213840,174.0,175.97,171.64,322.93,20113730,326.015,328.26,321.18,34.68,30957300,34.7,35.09,34.48,329.4,3075122,330.66,332.895,328.94,33.02,19031590,32.85,33.32,32.82,160.83,8647064,160.33,162.4799,159.6188,166.94,1636766,167.43,169.005,166.4925,53.37,16329460,53.41,54.14,53.17,503.48,2179754,504.47,512.0351,502.78,240.16,4778017,240.62,243.95,240.09,109.03,7276458,110.31,111.95,108.52,177.97,54686850,179.48,180.75,177.6,340.4,1345914,344.07,347.26,339.8,208.25,4004728.0,208.18,210.34,206.44,188.74,2811662.0,188.22,190.6187,188.06,262.06,1919220.0,261.54,264.78,260.46,,,,,,,,,,,,,,,,,,,,,29.23,6082496.0,29.36,29.735,29.2
2023-08-11,35281.4,,35111.36,35354.6,35059.99,1063,157.02,3862326,156.43,157.464,155.79,89.7452,1628689,89.1272,89.9513,88.7881,107.44,5904518,105.95,107.705,105.59,143.12,2526433,143.12,143.45,142.205,165.27,2102666,162.67,165.78,162.6,288.62,1761803,287.25,288.96,286.76,61.17,8483912,60.84,61.1982,60.69,235.72,2652074,237.61,238.26,235.12,154.45,5180690,153.03,154.52,152.63,55.45,4547033,55.7,55.995,55.271,89.02,21998920,91.32,91.35,88.86,285.22,1874273,283.94,286.04,282.61,53.7333,14195203,53.5167,53.9433,53.3667,173.85,45905610,172.48,173.95,171.62,321.01,24355490,320.26,322.41,319.21,34.89,28783730,34.46,34.945,34.36,331.11,3108422,328.52,331.59,328.35,33.36,15271420,32.96,33.42,32.945,164.15,6682611,160.5,164.17,160.18,166.86,890114,166.4,167.1,165.82,53.79,14344470,53.35,53.945,53.185,508.01,2029635,505.63,510.67,504.2526,240.04,3607104,240.0,240.72,238.415,108.09,5104405,108.9,109.5277,107.86,177.79,52036670,177.32,178.62,176.55,340.73,1256837,339.93,341.79,337.55,208.7,2930776.0,206.13,209.5,205.5,190.67,2700032.0,188.2,191.435,188.2,262.51,1560638.0,261.7,264.11,260.83,,,,,,,,,,,,,,,,,,,,,29.35,4465291.0,29.26,29.37,29.115
2023-08-14,35307.63,,35273.89,35335.45,35169.97,1064,155.79,4297598,157.13,157.53,155.5,88.7753,3054598,89.4105,89.5392,88.3289,108.91,8427260,107.92,109.43,107.31,141.91,4226563,143.05,143.365,141.802,166.08,1827413,164.33,166.4837,163.77,288.81,1712569,288.79,289.85,287.62,60.88,7176291,61.32,61.48,60.75,236.71,2486316,237.0,238.65,235.75,154.77,5044282,153.61,154.9178,152.92,55.38,3637176,55.34,55.54,54.82,88.81,13676380,88.99,89.3,87.99,284.54,2194187,284.06,285.6,281.27,53.3333,20813672,54.0,54.26,53.06,173.44,64036950,173.52,175.6,171.75,324.04,18836140,321.39,324.06,320.08,35.68,36896060,34.67,35.71,34.47,329.95,3974759,331.46,333.79,328.4301,33.56,17934000,33.19,33.59,33.14,164.03,6060083,163.77,164.25,162.6101,166.27,874376,166.76,167.0,165.4,53.88,20707310,53.8,54.13,53.72,510.93,2127417,509.15,513.5,508.25,242.9,4351136,240.72,243.33,240.26,107.64,5305181,107.92,108.3,107.07,179.46,43675630,177.97,179.69,177.305,337.74,1347039,337.41,338.45,334.86,212.06,3304673.0,207.9,212.1,207.12,189.51,2444190.0,190.95,191.81,189.16,260.97,1966202.0,262.22,263.47,259.85,,,,,,,,,,,,,,,,,,,,,29.07,5443992.0,29.35,29.41,29.03
2023-08-15,34946.39,,35219.37,35219.37,34908.5,1065,154.79,6921105,155.79,155.97,154.46,86.8181,3345187,88.0284,88.3117,86.6293,108.66,5118737,108.89,109.42,108.42,141.87,3656559,141.5,142.31,141.2,161.91,2447597,164.39,164.8105,161.7,288.3,1883806,287.95,289.085,287.12,60.47,7187444,60.69,60.8999,60.37,232.26,3201850,235.0,235.56,231.5401,150.83,10300300,152.85,153.2664,150.2301,53.53,5280364,54.7,55.17,53.4219,87.06,13677870,87.99,88.23,86.89,277.37,2593607,282.52,282.64,277.05,53.06,14559448,53.18,53.5967,52.9733,172.94,88924920,172.8,174.56,172.14,321.86,16966290,323.0,325.09,320.9034,34.77,27420310,35.41,35.625,34.75,332.14,5860938,331.76,338.17,328.52,33.26,15528560,33.35,33.51,33.21,159.24,7876471,163.4,163.41,159.1,163.48,895186,164.99,165.73,163.15,53.35,20173360,53.62,53.7289,53.18,506.69,1817631,511.58,513.65,506.27,239.83,3770078,242.01,242.67,239.35,106.55,6197554,106.07,106.82,105.6,177.45,43622590,178.88,179.48,177.05,332.21,1657764,333.3,334.03,330.48,208.78,4076371.0,210.33,212.37,207.84,187.8,2251989.0,187.98,188.4204,186.56,266.01,2781236.0,261.32,266.63,259.96,,,,,,,,,,,,,,,,,,,,,28.6,5813237.0,28.95,28.98,28.59
2023-08-16,34765.74,,34914.96,35133.56,34757.37,1066,153.21,6356849,154.76,155.73,152.87,86.5177,2853394,86.5005,87.3246,86.2344,108.73,5332948,108.5,109.47,108.28,140.64,3285347,141.7,142.09,140.56,160.76,1994856,161.27,162.96,160.64,285.4,1829562,287.57,288.88,285.03,60.48,8372266,60.54,60.82,60.4,229.95,2273333,231.5,234.67,229.6002,150.19,6978235,150.6,150.96,149.68,53.32,3549131,53.19,53.76,53.09,86.35,12182720,86.54,87.06,86.08,274.51,2831256,277.0,281.71,274.085,53.0867,26980944,53.2933,53.6567,52.79,172.39,85594290,172.53,174.73,172.13,320.4,20698860,320.8,324.42,319.8035,33.53,35757250,34.52,34.63,33.46,333.03,3753910,332.62,337.81,331.68,33.27,17395150,33.3,33.64,33.14,158.63,7920458,160.52,161.83,158.47,165.37,1010005,163.77,167.03,163.54,52.96,26470180,53.19,53.52,52.87,503.56,1454137,508.0,510.5,502.83,239.29,3218574,236.53,241.065,236.0162,106.53,5953064,106.07,108.375,106.07,176.57,46964860,177.13,178.54,176.5,329.11,3340306,330.54,332.92,328.97,206.99,2759603.0,208.0,209.69,206.95,186.49,2241316.0,187.65,188.5,186.41,265.02,2243996.0,266.33,268.24,264.58,,,,,,,,,,,,,,,,,,,,,28.19,6108982.0,28.64,28.73,28.18
2023-08-17,34474.83,,34829.61,34888.48,34440.73,1067,152.11,6419615,153.21,153.555,151.79,87.3847,3404064,86.8954,88.1744,86.7838,108.92,6457951,108.655,110.28,108.32,140.66,3742058,141.01,142.66,140.6,160.58,2473106,161.91,162.606,160.38,281.86,2148388,286.15,286.54,281.78,60.61,12873500,60.58,61.02,60.45,224.54,4359411,230.57,231.64,224.26,148.63,9953912,150.88,151.2622,148.4,53.86,3614874,53.77,54.66,53.7,85.92,14206020,86.92,86.96,85.8,275.17,2534718,277.02,279.55,274.66,51.8967,53614295,53.6333,53.7133,51.6733,174.01,70904180,172.86,175.39,172.76,316.88,21257160,320.54,321.87,316.21,32.58,39906740,33.56,33.59,32.35,327.28,3885098,333.77,335.65,327.06,33.06,19127980,33.36,33.48,32.85,159.75,8270458,159.18,162.14,158.97,163.41,1034324,166.17,166.62,163.12,54.73,45278040,54.44,55.835,54.37,493.96,3009465,495.48,501.23,491.82,237.37,4177578,240.0,240.38,236.49,105.05,5692762,107.43,107.83,104.78,174.0,66062880,177.14,177.5054,173.48,327.52,3135291,330.0,333.99,324.0,203.84,4062741.0,206.57,206.93,203.39,185.98,2481131.0,187.46,188.215,185.98,263.85,2256109.0,263.87,266.58,263.27,,,,,,,,,,,,,,,,,,,,,27.16,13468980.0,27.92,28.26,27.12
2023-08-18,34500.66,,34368.36,34587.07,34263.19,1068,152.54,5448262,151.62,152.89,151.17,85.8481,2634379,85.8224,86.2602,85.479,109.2,6711426,108.97,109.5,108.21,141.41,3915480,140.0,141.83,139.76,160.23,2139654,159.23,160.8,158.94,281.74,2624502,281.72,283.74,280.3,60.95,11083770,60.54,61.085,60.37,226.65,3583165,222.23,226.79,221.68,148.97,8517460,147.65,149.5,147.4437,54.02,2921107,53.76,54.13,53.44,85.96,12364390,85.37,86.72,85.37,273.8,2532964,273.01,275.69,271.11,52.6433,27954783,51.77,53.2233,51.77,172.49,49631740,173.17,173.99,171.31,316.48,24755010,314.49,318.38,311.5508,32.75,23701060,32.23,32.91,32.18,327.37,3471953,325.06,328.89,324.425,33.18,21722670,32.86,33.42,32.86,160.9,5999190,158.38,161.32,158.16,162.47,938375,163.26,163.86,162.24,55.04,28839760,54.63,55.46,54.62,498.44,2364508,494.78,500.94,493.5,238.17,4344962,235.58,239.05,235.3,104.81,5836067,103.83,105.05,103.76,174.49,61172150,172.3,175.1,171.96,324.93,1730485,324.32,327.62,323.195,204.83,4267165.0,200.97,205.497,200.2,186.58,2053767.0,185.19,187.555,185.07,261.82,2814487.0,262.61,262.99,261.07,,,,,,,,,,,,,,,,,,,,,26.54,8939574.0,26.67,26.97,26.505
2023-08-21,34463.69,,34531.28,34570.96,34248.46,1069,151.77,4504747,152.09,152.78,151.26,85.1442,2302686,85.8395,85.9254,84.5777,109.64,6012683,109.09,110.0,108.945,142.28,2937781,141.42,142.39,141.11,160.88,2070605,160.88,161.6465,160.08,280.04,2682569,281.7,282.29,278.675,60.43,8648519,60.86,60.93,60.3206,227.22,2734616,226.8,227.6899,225.1006,149.48,8327018,149.65,150.105,148.02,54.17,3112742,54.25,54.4,53.82,85.88,11214990,85.81,86.25,85.4094,272.75,2207586,274.75,276.235,268.8,52.5033,15679268,52.5433,52.9467,52.3467,167.35,151319500,169.69,169.85,165.96,321.88,24039960,317.93,322.77,317.04,33.14,43718250,32.6,33.17,32.02,324.06,3109678,326.61,327.87,323.5,33.0,27074370,33.15,33.219,32.77,160.36,6802337,161.2,162.07,159.45,161.6,1372323,162.39,163.1,160.07,55.44,18283190,55.2,55.79,55.15,497.68,1533600,497.51,500.25,496.22,239.46,3573630,239.38,240.53,237.755,102.86,6697559,105.47,105.48,102.63,175.84,46311880,175.07,176.13,173.735,322.06,1983723,325.39,326.39,319.39,209.03,4023325.0,206.0,209.42,204.22,186.95,1930803.0,186.01,187.3,185.42,260.7,2324278.0,261.58,262.47,259.01,,,,,,,,,,,,,,,,,,,,,26.44,6833079.0,26.54,26.61,26.21
2023-08-22,34288.83,,34494.17,34514.04,34256.84,1070,151.83,4195967,151.42,152.1538,150.93,84.5605,2590598,85.5563,85.5991,84.2172,107.23,6026068,109.6,109.6,107.2,141.49,3557734,142.66,143.225,141.3,159.08,2256108,160.76,161.26,158.61,280.31,2052393,280.76,280.82,279.09,60.06,9412208,60.34,60.575,59.975,230.07,3012891,228.08,230.48,226.93,146.38,9681972,149.26,149.6394,145.85,53.79,2746001,54.3,54.48,53.525,85.79,9845852,85.71,86.0911,85.37,270.2,1669867,273.94,274.1299,269.67,52.3367,16672511,52.3233,52.4367,52.08,166.02,56835370,166.86,167.84,165.41,322.46,16102020,325.5,326.075,321.46,32.89,23434190,33.22,33.8,32.83,324.48,2582234,325.27,326.31,322.03,33.2,21730330,33.08,33.32,32.89,159.04,6081658,160.49,161.25,158.97,159.94,1072645,161.17,162.14,159.63,55.46,15665990,55.48,55.82,55.28,492.34,2079660,495.42,496.79,491.33,240.57,3848688,240.0,241.43,238.67,101.46,9820097,100.96,102.37,100.73,177.23,42084250,177.06,177.68,176.25,318.79,1810287,322.48,322.64,318.31,206.76,3153623.0,209.85,210.105,206.0018,186.01,1713108.0,187.35,187.495,185.55,257.62,1720450.0,260.24,260.4,257.35,,,,,,,,,,,,,,,,,,,,,26.54,9178803.0,26.47,26.71,26.12
2023-08-23,34472.98,,34338.59,34534.72,34321.0,1071,153.25,4522673,152.47,153.48,152.47,85.5391,3265062,84.7665,85.9941,83.8652,111.3,10588370,109.99,111.89,109.82,143.41,2559083,141.72,143.475,141.58,159.44,2042493,159.33,160.08,158.7,281.87,2308755,282.02,283.15,280.645,60.27,7749490,60.2,60.435,60.16,228.58,3004522,230.0,230.54,227.105,147.37,7858021,146.35,147.585,145.46,53.4,3391339,53.65,53.95,52.81,85.83,7575953,85.81,86.325,85.635,273.03,1677971,270.3,273.76,269.1101,52.7,14210353,52.2033,52.8,52.17,163.2,119011400,168.93,170.18,162.0105,327.0,21166380,323.82,329.2,323.46,33.98,32324310,32.88,34.15,32.8,326.09,2728024,324.52,326.929,324.08,33.19,15766360,33.2,33.37,33.01,159.25,4975570,158.14,159.405,156.7,160.93,945012,160.37,161.07,160.1171,55.98,18250000,55.61,56.2,55.4,489.44,2011353,493.0,494.0,487.93,242.3,4947728,241.32,242.54,240.72,98.75,20909070,96.98,99.19,96.545,181.12,52722750,178.52,181.55,178.325,322.33,1429147,320.62,322.45,318.0,209.13,3833154.0,208.0,210.99,207.14,187.08,1899304.0,186.5,187.57,186.15,257.36,2256755.0,259.5,259.85,255.98,,,,,,,,,,,,,,,,,,,,,26.54,6142488.0,26.56,26.71,26.27
2023-08-24,34099.42,,34439.83,34694.68,34093.65,1072,152.54,4089013,152.55,154.68,152.48,84.5519,1900046,85.2129,86.4147,84.5434,109.45,6487808,110.95,112.02,109.09,143.55,2900244,143.505,144.47,143.22,157.79,2468593,159.01,161.42,157.74,282.35,2006481,281.74,284.75,281.74,60.11,8955130,60.27,60.88,60.09,217.31,9132572,222.51,224.2,217.09,147.23,6534026,147.5,149.41,146.9875,53.54,3198503,53.0,53.89,53.0,82.47,27531020,85.51,85.95,82.46,269.3,1433718,271.6,274.69,269.2,52.2967,14033095,52.71,53.0767,52.2733,165.09,70755060,164.03,166.67,163.86,319.97,23281430,332.85,332.98,319.96,32.59,37930960,33.72,34.09,32.49,322.59,2490159,325.12,329.0,322.305,33.38,18561370,33.01,33.58,33.0,157.94,5989609,157.73,159.89,157.56,161.84,803175,160.72,163.21,160.445,55.24,17586350,56.32,56.475,55.21,488.1,2311263,491.43,495.42,487.21,239.47,4570869,242.25,243.56,239.36,97.63,10310040,98.7,99.19,97.56,176.38,54945800,180.674,181.104,176.01,319.96,1185557,322.15,327.49,319.51,205.51,3960326.0,211.01,211.99,205.44,185.16,2391471.0,186.94,188.79,185.11,256.62,1889135.0,256.73,260.19,256.17,,,,,,,,,,,,,,,,,,,,,25.32,13169240.0,26.4,26.505,25.3
2023-08-25,34346.9,,34217.06,34441.91,34029.22,1073,153.54,3541524,153.4,154.08,152.46,84.9382,2188616,84.964,85.3331,84.1399,110.21,4839050,109.94,110.33,108.98,145.35,3660147,144.18,145.47,143.5,158.32,2969215,158.44,159.64,157.3294,284.58,3725184,284.76,286.14,283.51,60.39,7629222,60.41,60.57,60.01,223.41,12352320,218.41,223.77,212.8801,147.05,6695537,147.28,148.6199,145.85,53.98,3282768,53.98,54.38,53.645,83.36,16050880,83.07,83.65,82.46,272.56,1291666,271.52,273.62,268.83,52.6067,12267406,52.3933,52.68,52.18,166.25,18185520,164.3,167.78,164.06,322.98,21684100,321.47,325.36,318.8001,33.25,27324810,32.53,33.395,32.35,322.86,2418103,323.43,326.34,321.2,33.35,14912090,33.33,33.52,33.02,159.12,5291847,159.07,159.91,157.645,161.64,810394,162.28,162.91,160.88,55.7,15731770,55.25,55.87,55.25,489.12,1923586,489.92,491.15,484.65,242.57,3541533,241.38,243.41,240.21,98.84,7290611,98.5,99.09,97.81,178.61,51449590,177.38,179.15,175.82,320.15,1159572,320.8,322.7199,318.1901,209.47,3068820.0,205.51,210.79,205.48,186.3,1943869.0,185.62,187.1712,184.575,256.38,1786651.0,257.11,257.74,254.81,,,,,,,,,,,,,,,,,,,,,25.26,10937820.0,25.32,25.56,24.97
